Id,SalePrice
2734,157084.493276701
2735,128283.43692510173
2736,141782.28830995635
2737,106887.58046437253
2738,168023.17404015243
2739,167743.78825729233
2740,150301.21421688763
2741,143139.16404967787
2742,176318.78127456116
2743,141760.8718327116
2744,153511.48920413578
2745,144077.3824960365
2746,115455.0760077785
2747,190622.2092646643
2748,147649.81633365707
2749,115786.31166414515
2750,118454.0902911308
2751,105662.85156771218
2752,273216.1335459227
2753,177861.06832271346
2754,235553.3322639932
2755,172121.6514337097
2756,44257.2292930453
2757,62276.93060526342
2758,57893.60229354698
2759,172474.98144331327
2760,139297.47233856533
2761,151673.6407075384
2762,154436.5737806658
2763,205507.55729377645
2764,214810.70627246736
2765,264276.2837269227
2766,124629.49997573585
2767,69364.75610620587
2768,136178.2741286255
2769,124725.35267736908
2770,184834.6759588295
2771,107190.76624158377
2772,98504.92749325442
2773,175701.18096656192
2774,146664.4156049316
2775,109651.1202555116
2776,162341.25180824424
2777,197257.5445567385
2778,147822.44776568635
2779,144773.8008816357
2780,143258.53686537757
2781,98646.98793862425
2782,91593.37191117508
2783,62112.07720922248
2784,128434.94630714777
2785,141040.12187248253
2786,19534.302881132317
2787,150961.1738909548
2788,46565.76032228288
2789,227995.24298321267
2790,93995.43883561683
2791,131258.65427695372
2792,45219.52338554524
2793,171353.28171510543
2794,56628.50203642488
2795,112365.16644238838
2796,97085.888118743
2797,238891.31749373136
2798,104115.48272180767
2799,122625.21037233755
2800,84954.84200760865
2801,140472.70433333027
2802,133485.83811492127
2803,224047.27388254405
2804,166461.32097641713
2805,114319.59026215895
2806,99997.27202971486
2807,172064.054178376
2808,132460.50649908697
2809,140148.94718193947
2810,117853.1850567041
2811,159893.91015834393
2812,162748.12059923014
2813,199064.375128484
2814,198081.28108410965
2815,106960.98810176819
2816,242689.83906718474
2817,132215.31122083307
2818,118171.30887498002
2819,202603.31498093673
2820,125384.89611630974
2821,109562.6724492485
2822,222654.61007459715
2823,313331.72037839005
2824,169276.3142845139
2825,165473.82594015545
2826,117822.38871760154
2827,169065.52248406058
2828,227834.12334705386
2829,208581.42116455987
2830,246883.1095678941
2831,203051.4531777329
2832,214585.5356704961
2833,265474.71383891464
2834,219520.82626701644
2835,229022.4718892184
2836,205414.11705527504
2837,183048.80494329674
2838,132120.19852797108
2839,166606.7815922236
2840,217616.6272658149
2841,207803.77489457457
2842,216219.91865351293
2843,149252.63677416905
2844,184004.99794318384
2845,104896.50351611644
2846,214388.42582774485
2847,181558.1065130315
2848,229358.6362664822
2849,215174.46194601312
2850,268894.37919138663
2851,222689.63670879728
2852,224132.65006866065
2853,226075.14483564228
2854,138707.05010178796
2855,210572.33332013883
2856,210835.93312251705
2857,203827.60598164288
2858,204904.764381554
2859,112248.6126748166
2860,126172.57406923184
2861,131760.95093022304
2862,210245.42139953634
2863,118898.48301485312
2864,239278.33696401902
2865,160640.22971815141
2866,201661.50345466376
2867,71805.33235653333
2868,163586.1363783322
2869,115910.44842529428
2870,141359.51259799488
2871,84812.33199095825
2872,-5971.334825031474
2873,100318.16748361572
2874,136400.888194375
2875,158437.1233307783
2876,181552.4709277662
2877,150725.5047153766
2878,188384.80135600132
2879,130636.77800888874
2880,117777.55298847528
2881,163314.47535517273
2882,154787.34930532414
2883,208900.79273830095
2884,207831.18627721842
2885,181145.91090697914
2886,179654.65857063825
2887,108385.91598698788
2888,161333.7029576671
2889,47151.47921640807
2890,60851.503058719274
2891,172710.29476741093
2892,23619.926479175803
2893,113898.37295839697
2894,26967.44763704849
2895,265063.01041538327
2896,257030.0725987774
2897,203816.90069389736
2898,205584.0803820348
2899,241725.828125514
2900,170189.64387136526
2901,202260.55570343768
2902,181973.3446660074
2903,288844.6780529681
2904,303928.7557680508
2905,49498.99586516616
2906,222128.9112973415
2907,118546.86160856226
2908,105109.31246100011
2909,197895.60176140818
2910,44904.18702784131
2911,75433.04336658953
2912,141396.04780850976
2913,77374.34259583111
2914,60549.7492757373
2915,60549.7492757373
2916,76504.16718966412
2917,146290.106090283
2918,94422.52945253166
2919,229198.70197466746
